ts,side,symbol,score
2025-08-24 05:04:14.084019+00:00,usd,TRX,-0.1728846916459882
2025-08-24 05:04:14.084019+00:00,usd,UNI,-0.0001371666314112
2025-08-24 05:04:14.084019+00:00,usd,XLM,-0.8482981054380202
2025-08-24 05:04:14.084019+00:00,usd,XRP,-0.3281506356041931
2025-08-24 05:10:44.954345+00:00,usd,ADA,0.473648941875182
2025-08-24 05:10:44.954345+00:00,usd,AVAX,0.8741302388162002
2025-08-24 05:10:44.954345+00:00,usd,BCH,-0.1621677106403019
2025-08-24 05:10:44.954345+00:00,usd,BNB,-0.2489404235467517
2025-08-24 05:10:44.954345+00:00,usd,BTC,-0.4930193736695965
2025-08-24 05:10:44.954345+00:00,usd,DOGE,-0.2016293431072379
2025-08-24 05:10:44.954345+00:00,usd,DOT,0.0282597449803843
2025-08-24 05:10:44.954345+00:00,usd,ETH,1.0147570033838569
2025-08-24 05:10:44.954345+00:00,usd,HBAR,-0.6928926101302737
2025-08-24 05:10:44.954345+00:00,usd,HYPE,-0.7475049924921214
2025-08-24 05:10:44.954345+00:00,usd,LINK,-0.5275080810346683
2025-08-24 05:10:44.954345+00:00,usd,LTC,0.4939958186706567
2025-08-24 05:10:44.954345+00:00,usd,SHIB,-0.7250958771967355
2025-08-24 05:10:44.954345+00:00,usd,SOL,2.2235021012128207
2025-08-24 05:10:44.954345+00:00,usd,SUI,0.8955976565441325
2025-08-24 05:10:44.954345+00:00,usd,TON,-1.123871370996502
2025-08-24 05:10:44.954345+00:00,usd,TRX,-0.1912616063674101
2025-08-24 05:10:44.954345+00:00,usd,UNI,-0.0767434651546421
2025-08-24 05:10:44.954345+00:00,usd,XLM,-0.8047143454086789
2025-08-24 05:10:44.954345+00:00,usd,XRP,-0.0625085419166919
2025-08-24 05:13:23.974424+00:00,usd,ADA,0.4968892326083334
2025-08-24 05:13:23.974424+00:00,usd,AVAX,0.9744073726528736
2025-08-24 05:13:23.974424+00:00,usd,BCH,-0.0701365681455019
2025-08-24 05:13:23.974424+00:00,usd,BNB,-0.4393990338183517
2025-08-24 05:13:23.974424+00:00,usd,BTC,-0.4949476987992531
2025-08-24 05:13:23.974424+00:00,usd,DOGE,-0.2697931905387712
2025-08-24 05:13:23.974424+00:00,usd,DOT,0.0732835897401453
2025-08-24 05:13:23.974424+00:00,usd,ETH,1.0212846596640868
2025-08-24 05:13:23.974424+00:00,usd,HBAR,-0.7862310581911522
2025-08-24 05:13:23.974424+00:00,usd,HYPE,-0.8138336559553135
2025-08-24 05:13:23.974424+00:00,usd,LINK,-0.3900492255092227
2025-08-24 05:13:23.974424+00:00,usd,LTC,0.553816754123904
2025-08-24 05:13:23.974424+00:00,usd,SHIB,-0.6403549180597098
2025-08-24 05:13:23.974424+00:00,usd,SOL,1.7826874397275412
2025-08-24 05:13:23.974424+00:00,usd,SUI,0.878741642041118
2025-08-24 05:13:23.974424+00:00,usd,TON,-1.083403458249525
2025-08-24 05:13:23.974424+00:00,usd,TRX,0.0559578731536127
2025-08-24 05:13:23.974424+00:00,usd,UNI,-0.0684488049224379
2025-08-24 05:13:23.974424+00:00,usd,XLM,-0.931317549191418
2025-08-24 05:13:23.974424+00:00,usd,XRP,0.0968965930209552
2025-08-24 06:14:54.486832+00:00,usd,ADA,-1.3455291467621928
2025-08-24 06:14:54.486832+00:00,usd,AVAX,-0.0259325624557867
2025-08-24 06:14:54.486832+00:00,usd,BCH,0.9563751022016322
2025-08-24 06:14:54.486832+00:00,usd,BNB,0.0399913691272117
2025-08-24 06:14:54.486832+00:00,usd,BTC,0.3091272985549901
2025-08-24 06:14:54.486832+00:00,usd,DOGE,-0.3623747724770491
2025-08-24 06:14:54.486832+00:00,usd,DOT,-0.1525746767206342
2025-08-24 06:14:54.486832+00:00,usd,ETH,1.4314548975324364
2025-08-24 06:14:54.486832+00:00,usd,HBAR,-0.6804593798552104
2025-08-24 06:14:54.486832+00:00,usd,HYPE,-0.5432585333463824
2025-08-24 06:14:54.486832+00:00,usd,LINK,0.45307271546439
2025-08-24 06:14:54.486832+00:00,usd,LTC,0.1186045692042408
